date,tournament,player_1,player_2,elo_1,elo_2,odds_1,odds_2,imp_prob_1,imp_prob_2,est_prob_1,est_prob_2,value_diff_1,value_diff_2,bet_type
2025-04-16,Barcelona Open,Tsitsipas S.,Korda S.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Korda S.
2025-04-16,Barcelona Open,Ruud C.,Medjedovic H.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Medjedovic H.
2025-04-17,Barcelona Open,Khachanov K.,Munar J.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-04-17,Barcelona Open,Davidovich Fokina A.,Rublev A.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-04-17,Barcelona Open,Alcaraz C.,Djere L.,1500,1500,1.08,8.0,0.926,0.125,0.5,0.5,-0.426,0.375,value_Djere L.
2025-04-17,Barcelona Open,De Minaur A.,Fearnley J.,1500,1500,1.08,8.0,0.926,0.125,0.5,0.5,-0.426,0.375,value_Fearnley J.
2025-04-18,Barcelona Open,Khachanov K.,Davidovich Fokina A.,1500,1500,2.75,1.44,0.364,0.694,0.5,0.5,0.136,-0.194,value_Khachanov K.
2025-04-18,Barcelona Open,Rune H.,Ruud C.,1500,1500,2.38,1.57,0.42,0.637,0.5,0.5,0.08,-0.137,none
2025-04-18,Barcelona Open,Alcaraz C.,De Minaur A.,1500,1500,1.22,4.33,0.82,0.231,0.5,0.5,-0.32,0.269,value_De Minaur A.
2025-04-18,Barcelona Open,Fils A.,Tsitsipas S.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-04-19,Barcelona Open,Rune H.,Khachanov K.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-04-19,Barcelona Open,Alcaraz C.,Fils A.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Fils A.
2025-04-20,Barcelona Open,Rune H.,Alcaraz C.,1500,1500,4.5,1.2,0.222,0.833,0.5,0.5,0.278,-0.333,value_Rune H.
2025-04-14,BMW Open,Griekspoor T.,Tien L.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Tien L.
2025-04-14,BMW Open,Kecmanovic M.,Giron M.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Giron M.
2025-04-14,BMW Open,Goffin D.,Harris B.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Harris B.
2025-04-14,BMW Open,Shelton B.,Gojo B.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Gojo B.
2025-04-14,BMW Open,Zverev A.,Muller A.,1500,1500,1.17,5.0,0.855,0.2,0.5,0.5,-0.355,0.3,value_Muller A.
2025-04-14,BMW Open,Altmaier D.,Tseng C.H.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Tseng C.H.
2025-04-15,BMW Open,Van De Zandschulp B.,Bautista Agut R.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-04-15,BMW Open,Hanfmann Y.,Mensik J.,1500,1500,3.2,1.36,0.312,0.735,0.5,0.5,0.188,-0.235,value_Hanfmann Y.
2025-04-15,BMW Open,Marozsan F.,Engel J.,1500,1500,1.13,6.0,0.885,0.167,0.5,0.5,-0.385,0.333,value_Engel J.
2025-04-15,BMW Open,Shevchenko A.,Cobolli F.,1500,1500,3.5,1.3,0.286,0.769,0.5,0.5,0.214,-0.269,value_Shevchenko A.
2025-04-15,BMW Open,Cerundolo F.,Struff J.L.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Struff J.L.
2025-04-15,BMW Open,Humbert U.,Jarry N.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-04-15,BMW Open,Dedura-Palomero D.,Shapovalov D.,1500,1500,8.0,1.08,0.125,0.926,0.5,0.5,0.375,-0.426,value_Dedura-Palomero D.
2025-04-15,BMW Open,Navone M.,Auger-Aliassime F.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-04-15,BMW Open,Bergs Z.,Bublik A.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-04-16,BMW Open,Darderi L.,Kecmanovic M.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-04-16,BMW Open,Shelton B.,Van De Zandschulp B.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-04-16,BMW Open,Zverev A.,Altmaier D.,1500,1500,1.13,6.0,0.885,0.167,0.5,0.5,-0.385,0.333,value_Altmaier D.
2025-04-16,BMW Open,Griekspoor T.,Hanfmann Y.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Hanfmann Y.
2025-04-17,BMW Open,Goffin D.,Navone M.,1500,1500,3.2,1.36,0.312,0.735,0.5,0.5,0.188,-0.235,value_Goffin D.
2025-04-17,BMW Open,Cerundolo F.,Shevchenko A.,1500,1500,1.08,8.0,0.926,0.125,0.5,0.5,-0.426,0.375,value_Shevchenko A.
2025-04-17,BMW Open,Bergs Z.,Dedura-Palomero D.,1500,1500,1.13,6.0,0.885,0.167,0.5,0.5,-0.385,0.333,value_Dedura-Palomero D.
2025-04-17,BMW Open,Marozsan F.,Humbert U.,1500,1500,1.91,1.91,0.524,0.524,0.5,0.5,-0.024,-0.024,none
2025-04-18,BMW Open,Cerundolo F.,Goffin D.,1500,1500,1.17,5.0,0.855,0.2,0.5,0.5,-0.355,0.3,value_Goffin D.
2025-04-18,BMW Open,Shelton B.,Darderi L.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-04-18,BMW Open,Zverev A.,Griekspoor T.,1500,1500,1.29,3.75,0.775,0.267,0.5,0.5,-0.275,0.233,value_Griekspoor T.
2025-04-18,BMW Open,Marozsan F.,Bergs Z.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-04-19,BMW Open,Shelton B.,Cerundolo F.,1500,1500,3.2,1.36,0.312,0.735,0.5,0.5,0.188,-0.235,value_Shelton B.
2025-04-19,BMW Open,Zverev A.,Marozsan F.,1500,1500,1.2,4.5,0.833,0.222,0.5,0.5,-0.333,0.278,value_Marozsan F.
2025-04-20,BMW Open,Zverev A.,Shelton B.,1500,1500,1.2,4.5,0.833,0.222,0.5,0.5,-0.333,0.278,value_Shelton B.
2025-04-23,Mutua Madrid Open,Navone M.,Mpetshi G.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-04-23,Mutua Madrid Open,Rinderknech A.,Safiullin R.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-04-23,Mutua Madrid Open,Cina F.,Wong C.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-04-23,Mutua Madrid Open,O Connell C.,Ugo Carabelli C.,1500,1500,2.3,1.62,0.435,0.617,0.5,0.5,0.065,-0.117,none
2025-04-23,Mutua Madrid Open,Bonzi B.,Cilic M.,1500,1500,3.5,1.3,0.286,0.769,0.5,0.5,0.214,-0.269,value_Bonzi B.
2025-04-23,Mutua Madrid Open,Borges N.,Carreno Busta P.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-04-23,Mutua Madrid Open,Mayot H.,Moutet C.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-04-23,Mutua Madrid Open,Quinn E.,Lajovic D.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-04-23,Mutua Madrid Open,Bautista Agut R.,Munar J.,1500,1500,2.63,1.5,0.38,0.667,0.5,0.5,0.12,-0.167,value_Bautista Agut R.
2025-04-23,Mutua Madrid Open,Ofner S.,Gaston H.,1500,1500,2.3,1.62,0.435,0.617,0.5,0.5,0.065,-0.117,none
2025-04-23,Mutua Madrid Open,Djere L.,Fognini F.,1500,1500,1.22,4.33,0.82,0.231,0.5,0.5,-0.32,0.269,value_Fognini F.
2025-04-23,Mutua Madrid Open,Comesana F.,Martinez P.,1500,1500,1.91,1.91,0.524,0.524,0.5,0.5,-0.024,-0.024,none
2025-04-23,Mutua Madrid Open,Cerundolo J.M.,Kovacevic A.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-04-23,Mutua Madrid Open,Bublik A.,Michelsen A.,1500,1500,1.91,1.91,0.524,0.524,0.5,0.5,-0.024,-0.024,none
2025-04-23,Mutua Madrid Open,Monfils G.,Gojo B.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-04-23,Mutua Madrid Open,Cobolli F.,Marozsan F.,1500,1500,2.3,1.62,0.435,0.617,0.5,0.5,0.065,-0.117,none
2025-04-24,Mutua Madrid Open,Muller A.,Goffin D.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-04-24,Mutua Madrid Open,Nishikori K.,Vukic A.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Vukic A.
2025-04-24,Mutua Madrid Open,Dzumhur D.,Bellucci M.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-04-24,Mutua Madrid Open,Etcheverry T.,Medjedovic H.,1500,1500,2.38,1.57,0.42,0.637,0.5,0.5,0.08,-0.137,none
2025-04-24,Mutua Madrid Open,Diallo G.,Bergs Z.,1500,1500,2.38,1.57,0.42,0.637,0.5,0.5,0.08,-0.137,none
2025-04-24,Mutua Madrid Open,Sonego L.,Kecmanovic M.,1500,1500,2.38,1.57,0.42,0.637,0.5,0.5,0.08,-0.137,none
2025-04-24,Mutua Madrid Open,Darderi L.,Halys Q.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Halys Q.
2025-04-24,Mutua Madrid Open,Jarry N.,Altmaier D.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-04-24,Mutua Madrid Open,Norrie C.,Landaluce M.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Landaluce M.
2025-04-24,Mutua Madrid Open,Arnaldi M.,Coric B.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-04-24,Mutua Madrid Open,Struff J.L.,Van De Zandschulp B.,1500,1500,2.38,1.57,0.42,0.637,0.5,0.5,0.08,-0.137,none
2025-04-24,Mutua Madrid Open,Fonseca J.,Moller E.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Moller E.
2025-04-24,Mutua Madrid Open,Giron M.,Tien L.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-04-24,Mutua Madrid Open,Griekspoor T.,Kopriva V.,1500,1500,1.29,3.75,0.775,0.267,0.5,0.5,-0.275,0.233,value_Kopriva V.
2025-04-24,Mutua Madrid Open,Opelka R.,Hijikata R.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Hijikata R.
2025-04-24,Mutua Madrid Open,Fearnley J.,Bu Y.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-04-25,Mutua Madrid Open,Bonzi B.,Hurkacz H.,1500,1500,2.75,1.44,0.364,0.694,0.5,0.5,0.136,-0.194,value_Bonzi B.
2025-04-25,Mutua Madrid Open,Cerundolo F.,Mayot H.,1500,1500,1.1,7.0,0.909,0.143,0.5,0.5,-0.409,0.357,value_Mayot H.
2025-04-25,Mutua Madrid Open,Comesana F.,Fils A.,1500,1500,4.5,1.2,0.222,0.833,0.5,0.5,0.278,-0.333,value_Comesana F.
2025-04-25,Mutua Madrid Open,Ruud C.,Rinderknech A.,1500,1500,1.11,6.5,0.901,0.154,0.5,0.5,-0.401,0.346,value_Rinderknech A.
2025-04-25,Mutua Madrid Open,Medvedev D.,Djere L.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-04-25,Mutua Madrid Open,Cerundolo J.M.,Auger-Aliassime F.,1500,1500,3.75,1.29,0.267,0.775,0.5,0.5,0.233,-0.275,value_Cerundolo J.M.
2025-04-25,Mutua Madrid Open,Bublik A.,Popyrin A.,1500,1500,2.38,1.57,0.42,0.637,0.5,0.5,0.08,-0.137,none
2025-04-25,Mutua Madrid Open,Korda S.,Cina F.,1500,1500,1.14,5.5,0.877,0.182,0.5,0.5,-0.377,0.318,value_Cina F.
2025-04-25,Mutua Madrid Open,Mensik J.,Quinn E.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Quinn E.
2025-04-25,Mutua Madrid Open,Zverev A.,Bautista Agut R.,1500,1500,1.05,8.0,0.952,0.125,0.5,0.5,-0.452,0.375,value_Bautista Agut R.
2025-04-25,Mutua Madrid Open,Fritz T.,O Connell C.,1500,1500,1.29,3.75,0.775,0.267,0.5,0.5,-0.275,0.233,value_O Connell C.
2025-04-25,Mutua Madrid Open,Nakashima B.,Ofner S.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-04-25,Mutua Madrid Open,Shelton B.,Navone M.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-04-25,Mutua Madrid Open,Rublev A.,Monfils G.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Monfils G.
2025-04-25,Mutua Madrid Open,Davidovich Fokina A.,Borges N.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Borges N.
2025-04-25,Mutua Madrid Open,Cobolli F.,Rune H.,1500,1500,3.0,1.4,0.333,0.714,0.5,0.5,0.167,-0.214,value_Cobolli F.
2025-04-26,Mutua Madrid Open,Shapovalov D.,Nishikori K.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-04-26,Mutua Madrid Open,Musetti L.,Etcheverry T.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Etcheverry T.
2025-04-26,Mutua Madrid Open,Dzumhur D.,Baez S.,1500,1500,4.0,1.25,0.25,0.8,0.5,0.5,0.25,-0.3,value_Dzumhur D.
2025-04-26,Mutua Madrid Open,Norrie C.,Lehecka J.,1500,1500,3.0,1.4,0.333,0.714,0.5,0.5,0.167,-0.214,value_Norrie C.
2025-04-26,Mutua Madrid Open,De Minaur A.,Sonego L.,1500,1500,1.17,5.0,0.855,0.2,0.5,0.5,-0.355,0.3,value_Sonego L.
2025-04-26,Mutua Madrid Open,Diallo G.,Majchrzak K.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-04-26,Mutua Madrid Open,Tsitsipas S.,Struff J.L.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Struff J.L.
2025-04-26,Mutua Madrid Open,Arnaldi M.,Djokovic N.,1500,1500,3.5,1.3,0.286,0.769,0.5,0.5,0.214,-0.269,value_Arnaldi M.
2025-04-26,Mutua Madrid Open,Fearnley J.,Machac T.,1500,1500,2.75,1.44,0.364,0.694,0.5,0.5,0.136,-0.194,value_Fearnley J.
2025-04-26,Mutua Madrid Open,Dimitrov G.,Jarry N.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-04-26,Mutua Madrid Open,Muller A.,Humbert U.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-04-26,Mutua Madrid Open,Berrettini M.,Giron M.,1500,1500,1.2,4.5,0.833,0.222,0.5,0.5,-0.333,0.278,value_Giron M.
2025-04-26,Mutua Madrid Open,Draper J.,Griekspoor T.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-04-26,Mutua Madrid Open,Tiafoe F.,Darderi L.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-04-26,Mutua Madrid Open,Khachanov K.,Opelka R.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Opelka R.
2025-04-26,Mutua Madrid Open,Paul T.,Fonseca J.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-04-27,Mutua Madrid Open,Nakashima B.,Cobolli F.,1500,1500,2.38,1.57,0.42,0.637,0.5,0.5,0.08,-0.137,none
2025-04-27,Mutua Madrid Open,Bublik A.,Rublev A.,1500,1500,3.5,1.3,0.286,0.769,0.5,0.5,0.214,-0.269,value_Bublik A.
2025-04-27,Mutua Madrid Open,Zverev A.,Davidovich Fokina A.,1500,1500,1.33,3.4,0.752,0.294,0.5,0.5,-0.252,0.206,value_Davidovich Fokina A.
2025-04-27,Mutua Madrid Open,Medvedev D.,Cerundolo J.M.,1500,1500,1.33,3.4,0.752,0.294,0.5,0.5,-0.252,0.206,value_Cerundolo J.M.
2025-04-27,Mutua Madrid Open,Fritz T.,Bonzi B.,1500,1500,1.14,5.5,0.877,0.182,0.5,0.5,-0.377,0.318,value_Bonzi B.
2025-04-27,Mutua Madrid Open,Mensik J.,Shelton B.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-04-27,Mutua Madrid Open,Cerundolo F.,Comesana F.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Comesana F.
2025-04-27,Mutua Madrid Open,Ruud C.,Korda S.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Korda S.
2025-04-28,Mutua Madrid Open,Arnaldi M.,Dzumhur D.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Dzumhur D.
2025-04-29,Mutua Madrid Open,De Minaur A.,Shapovalov D.,1500,1500,1.22,4.33,0.82,0.231,0.5,0.5,-0.32,0.269,value_Shapovalov D.
2025-04-29,Mutua Madrid Open,Paul T.,Khachanov K.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-04-29,Mutua Madrid Open,Tiafoe F.,Muller A.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-04-29,Mutua Madrid Open,Diallo G.,Norrie C.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-04-29,Mutua Madrid Open,Dimitrov G.,Fearnley J.,1500,1500,1.33,3.4,0.752,0.294,0.5,0.5,-0.252,0.206,value_Fearnley J.
2025-04-29,Mutua Madrid Open,Draper J.,Berrettini M.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-04-29,Mutua Madrid Open,Musetti L.,Tsitsipas S.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-04-29,Mutua Madrid Open,Mensik J.,Bublik A.,1500,1500,1.33,3.4,0.752,0.294,0.5,0.5,-0.252,0.206,value_Bublik A.
2025-04-29,Mutua Madrid Open,Cerundolo F.,Zverev A.,1500,1500,2.75,1.44,0.364,0.694,0.5,0.5,0.136,-0.194,value_Cerundolo F.
2025-04-29,Mutua Madrid Open,Medvedev D.,Nakashima B.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Nakashima B.
2025-04-29,Mutua Madrid Open,Ruud C.,Fritz T.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-04-30,Mutua Madrid Open,Arnaldi M.,Tiafoe F.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-04-30,Mutua Madrid Open,Draper J.,Paul T.,1500,1500,1.53,2.5,0.654,0.4,0.5,0.5,-0.154,0.1,none
2025-04-30,Mutua Madrid Open,Diallo G.,Dimitrov G.,1500,1500,3.2,1.36,0.312,0.735,0.5,0.5,0.188,-0.235,value_Diallo G.
2025-04-30,Mutua Madrid Open,Musetti L.,De Minaur A.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-05-01,Mutua Madrid Open,Ruud C.,Medvedev D.,1500,1500,1.5,2.63,0.667,0.38,0.5,0.5,-0.167,0.12,value_Medvedev D.
2025-05-01,Mutua Madrid Open,Cerundolo F.,Mensik J.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-05-01,Mutua Madrid Open,Draper J.,Arnaldi M.,1500,1500,1.29,3.75,0.775,0.267,0.5,0.5,-0.275,0.233,value_Arnaldi M.
2025-05-01,Mutua Madrid Open,Musetti L.,Diallo G.,1500,1500,1.2,4.5,0.833,0.222,0.5,0.5,-0.333,0.278,value_Diallo G.
2025-05-02,Mutua Madrid Open,Ruud C.,Cerundolo F.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-05-02,Mutua Madrid Open,Draper J.,Musetti L.,1500,1500,1.53,2.5,0.654,0.4,0.5,0.5,-0.154,0.1,none
2025-05-03,Mutua Madrid Open,Ruud C.,Draper J.,1500,1500,3.0,1.4,0.333,0.714,0.5,0.5,0.167,-0.214,value_Ruud C.
2025-05-07,Internazionali BNL d'Italia,Comesana F.,Altmaier D.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-05-07,Internazionali BNL d'Italia,Moutet C.,Hijikata R.,1500,1500,1.29,3.75,0.775,0.267,0.5,0.5,-0.275,0.233,value_Hijikata R.
2025-05-07,Internazionali BNL d'Italia,Muller A.,Lehecka J.,1500,1500,2.63,1.5,0.38,0.667,0.5,0.5,0.12,-0.167,value_Muller A.
2025-05-07,Internazionali BNL d'Italia,Thompson J.,Mpetshi G.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-05-07,Internazionali BNL d'Italia,Ugo Carabelli C.,Carreno Busta P.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-05-07,Internazionali BNL d'Italia,Taberner C.,Kovacevic A.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-05-07,Internazionali BNL d'Italia,Griekspoor T.,Kecmanovic M.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-05-07,Internazionali BNL d'Italia,Burruchaga R.,Sonego L.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-05-07,Internazionali BNL d'Italia,Kopriva V.,Halys Q.,1500,1500,1.5,2.63,0.667,0.38,0.5,0.5,-0.167,0.12,value_Halys Q.
2025-05-07,Internazionali BNL d'Italia,Lajovic D.,Nishioka Y.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Nishioka Y.
2025-05-07,Internazionali BNL d'Italia,Norrie C.,O Connell C.,1500,1500,1.53,2.5,0.654,0.4,0.5,0.5,-0.154,0.1,none
2025-05-07,Internazionali BNL d'Italia,Passaro F.,Tseng C.H.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-05-07,Internazionali BNL d'Italia,Virtanen O.,Medjedovic H.,1500,1500,4.33,1.22,0.231,0.82,0.5,0.5,0.269,-0.32,value_Virtanen O.
2025-05-07,Internazionali BNL d'Italia,Djere L.,Etcheverry T.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-05-07,Internazionali BNL d'Italia,Gaubas V.,Dzumhur D.,1500,1500,1.91,1.91,0.524,0.524,0.5,0.5,-0.024,-0.024,none
2025-05-07,Internazionali BNL d'Italia,Darderi L.,Bu Y.,1500,1500,1.33,3.4,0.752,0.294,0.5,0.5,-0.252,0.206,value_Bu Y.
2025-05-08,Internazionali BNL d'Italia,De Jong J.,Shevchenko A.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-05-08,Internazionali BNL d'Italia,Bautista Agut R.,Arnaldi M.,1500,1500,4.0,1.25,0.25,0.8,0.5,0.5,0.25,-0.3,value_Bautista Agut R.
2025-05-08,Internazionali BNL d'Italia,Jarry N.,Gaston H.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-05-08,Internazionali BNL d'Italia,Vukic A.,Moreno De Alboran N.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-05-08,Internazionali BNL d'Italia,Navone M.,Cina F.,1500,1500,1.2,4.5,0.833,0.222,0.5,0.5,-0.333,0.278,value_Cina F.
2025-05-08,Internazionali BNL d'Italia,Marozsan F.,Fonseca J.,1500,1500,3.0,1.4,0.333,0.714,0.5,0.5,0.167,-0.214,value_Marozsan F.
2025-05-08,Internazionali BNL d'Italia,Seyboth Wild T.,Borges N.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-05-08,Internazionali BNL d'Italia,Munar J.,Barrios M.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-05-08,Internazionali BNL d'Italia,Nardi L.,Cobolli F.,1500,1500,3.2,1.36,0.312,0.735,0.5,0.5,0.188,-0.235,value_Nardi L.
2025-05-08,Internazionali BNL d'Italia,Gigante M.,Rinderknech A.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-05-08,Internazionali BNL d'Italia,Giron M.,Diallo G.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-05-08,Internazionali BNL d'Italia,Bublik A.,Safiullin R.,1500,1500,1.91,1.91,0.524,0.524,0.5,0.5,-0.024,-0.024,none
2025-05-08,Internazionali BNL d'Italia,Ofner S.,Carballes Baena R.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-05-08,Internazionali BNL d'Italia,Martinez P.,Bellucci M.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-05-08,Internazionali BNL d'Italia,Fearnley J.,Fognini F.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Fognini F.
2025-05-08,Internazionali BNL d'Italia,Tien L.,Opelka R.,1500,1500,1.91,1.91,0.524,0.524,0.5,0.5,-0.024,-0.024,none
2025-05-09,Internazionali BNL d'Italia,Nakashima B.,Thompson J.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Thompson J.
2025-05-09,Internazionali BNL d'Italia,Passaro F.,Dimitrov G.,1500,1500,4.0,1.25,0.25,0.8,0.5,0.5,0.25,-0.3,value_Passaro F.
2025-05-09,Internazionali BNL d'Italia,Khachanov K.,Burruchaga R.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Burruchaga R.
2025-05-09,Internazionali BNL d'Italia,Fils A.,Griekspoor T.,1500,1500,1.5,2.63,0.667,0.38,0.5,0.5,-0.167,0.12,value_Griekspoor T.
2025-05-09,Internazionali BNL d'Italia,Popyrin A.,Taberner C.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Taberner C.
2025-05-09,Internazionali BNL d'Italia,Alcaraz C.,Lajovic D.,1500,1500,1.05,11.0,0.952,0.091,0.5,0.5,-0.452,0.409,value_Lajovic D.
2025-05-09,Internazionali BNL d'Italia,Tsitsipas S.,Muller A.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Muller A.
